Iteration	Posterior	Likelihood	Prior	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	Ne[1]	Ne[2]	Ne[3]	Ne[4]	Ne[5]	Ne[6]	Ne[7]	Ne[8]	Ne[9]	Ne[10]	Ne[11]	Ne[12]	Ne[13]	Ne[14]	Ne[15]	Ne[16]	Ne[17]	Ne[18]	Ne[19]	relativeExtinction	root	speciation
1830	-3022.51	-2840.6	-181.911	0.000190416	0.000892362	0.000608203	0.000946416	0.8785233	2.17931	2.68427	1.75188	1.59564	10	10	10	10	10	10	10	10	10	10	109.321	81.3007	13.5582	156.89	25.9992	4.86249	316.748	310.681	5.43562	0.8969407	8.272924	0.9794665
1840	-3027.99	-2849.34	-178.658	0.000305443	0.000581616	0.00103241	0.000756351	0.6383646	1.46377	3.1758	1.69013	1.90415	10	10	10	10	10	10	10	10	10	10	312.688	144.136	42.3963	57.9611	55.5413	3.09022	109.546	153.347	6.66578	0.7043634	8.272924	0.9063
1850	-3002.63	-2834.27	-168.358	0.000231464	0.000436936	0.000614911	0.000756997	0.1554013	0.677068	5.19625	1.33637	1.49176	10	10	10	10	10	10	10	10	10	10	76.1216	247.77	212.719	44.6509	350.868	6.06705	274.822	0.0832071	3.93222	0.2253362	8.272924	0.6896421
1860	-3033.43	-2845.5	-187.928	0.000225242	0.000462331	0.000620311	0.000773114	0.1284228	4.41738	1.72565	3.60297	0.766552	10	10	10	10	10	10	10	10	10	10	51.6581	53.7216	95.1621	64.5236	17.2744	8.82295	148.152	66.0753	4.85114	0.2971872	8.272924	0.4321278
1870	-3023.7	-2839.91	-183.793	0.000199488	0.000308387	0.000566232	0.000822378	0.1224927	1.94634	5.12881	1.75806	2.56393	10	10	10	10	10	10	10	10	10	10	20.5631	21.5953	225.377	82.2945	327.279	4.19954	5.75356	90.2384	5.91641	0.2512578	8.272924	0.487518
1880	-3019.59	-2835.85	-183.734	0.000203915	0.000637464	0.00075615	0.00104566	1.030856	2.2897	1.91104	2.05237	1.23995	10	10	10	10	10	10	10	10	10	10	161.182	59.1116	183.688	340.975	124.596	2.78421	31.0712	211.368	4.9833	0.8318175	8.272924	1.239282
1890	-3028.8	-2843.63	-185.165	0.00024523	0.000518241	0.000678413	0.000929352	0.1084926	4.26034	4.4738	2.08841	0.957953	10	10	10	10	10	10	10	10	10	10	271.499	28.8669	42.7303	281.121	154.103	8.88483	79.2904	14.0824	3.07638	0.219568	8.272924	0.4941185
1900	-3023.19	-2836.63	-186.569	0.000202272	0.000627789	0.000705465	0.000826631	0.4327805	1.57027	3.30946	3.09716	2.61781	10	10	10	10	10	10	10	10	10	10	69.6485	67.0857	33.1559	57.4344	57.6455	14.77	23.4854	100.73	2.70716	0.4765561	8.272924	0.9081418
1910	-3034.21	-2849.56	-184.65	0.000353238	0.000635528	0.000799939	0.00108769	0.003445644	3.86745	5.82184	0.471754	1.69234	10	10	10	10	10	10	10	10	10	10	85.6699	99.525	41.2059	265.826	276.938	6.42303	34.7192	32.5435	3.69532	0.007662633	8.272924	0.4496685
1920	-3041.79	-2852.74	-189.047	0.000177313	0.000308881	0.000720176	0.00114719	0.2334778	2.58447	1.92145	1.04731	1.28699	10	10	10	10	10	10	10	10	10	10	41.8835	342.683	121.052	58.6067	15.9852	8.65845	15.2646	182.814	5.05945	0.3517157	8.272924	0.6638252
1930	-3031.53	-2844.49	-187.039	0.000105075	0.000479597	0.00100223	0.000846596	0.5693354	2.01147	2.28947	1.43141	1.23802	10	10	10	10	10	10	10	10	10	10	166.598	45.3057	17.3633	5.02916	167.132	4.71342	178.125	115.035	10.9054	0.725999	8.272924	0.7842097
1940	-3039.62	-2846.05	-193.57	0.000280677	0.000411452	0.00075146	0.000809067	0.07193268	0.922295	1.764	2.10507	1.12368	10	10	10	10	10	10	10	10	10	10	18.1509	140.342	18.7408	54.9517	65.696	171.641	60.3687	17.422	3.96389	0.1705079	8.272924	0.421873
1950	-3053	-2849.28	-203.721	0.000302153	0.000380354	0.000793006	0.000850232	0.02767585	0.673118	1.63221	1.55366	1.40947	10	10	10	10	10	10	10	10	10	10	91.7815	141.445	11.3227	175.144	418.325	149.551	217.347	30.3702	9.19919	0.06032772	8.272924	0.4587585
1960	-3028.54	-2845.51	-183.03	0.000346903	0.000270749	0.000885522	0.000619198	0.01914871	2.00157	4.12061	1.5852	1.40653	10	10	10	10	10	10	10	10	10	10	3.13744	45.3246	128.604	102.864	20.5906	73.751	11.0322	79.109	5.82212	0.04414985	8.272924	0.4337209
1970	-3055.74	-2849.71	-206.031	0.00027319	0.00058168	0.000590619	0.000510945	0.8053239	2.1737	5.29373	2.83232	1.20684	10	10	10	10	10	10	10	10	10	10	5.04992	146.353	373.527	104.317	26.1642	44.1116	42.507	293.926	9.83508	0.7639234	8.272924	1.054195
1980	-3036.91	-2845.03	-191.878	0.000192367	0.000433159	0.00080161	0.000825117	0.8569641	3.16251	1.478	2.1106	1.89253	10	10	10	10	10	10	10	10	10	10	12.1352	68.0855	9.55587	23.6353	4.29849	296.87	56.3478	454.614	5.36526	0.6965872	8.272924	1.230232
1990	-3018.68	-2845.25	-173.432	0.00025981	0.000481595	0.000672533	0.000851646	0.06488834	3.34193	1.85029	2.19021	0.598578	10	10	10	10	10	10	10	10	10	10	110.544	44.7302	5.24547	35.9377	5.54249	21.8814	33.8731	26.9664	3.6892	0.1399287	8.272924	0.4637244
2000	-3035.74	-2849.74	-186.001	0.000297964	0.000501455	0.000346851	0.000639691	0.05686488	1.53391	4.05	2.72267	1.23735	10	10	10	10	10	10	10	10	10	10	130.795	58.8272	42.6974	89.2756	6.19904	65.4339	41.0738	21.0956	2.15119	0.1462097	8.272924	0.3889269
2010	-3028.27	-2847.79	-180.486	0.000159154	0.000480751	0.000399312	0.000755036	0.3544295	1.28996	2.97659	3.59016	1.21211	10	10	10	10	10	10	10	10	10	10	20.4672	32.8516	46.8051	136.913	55.9096	12.7052	151.691	74.8752	2.86616	0.4298203	8.272924	0.8245991
2020	-3034.27	-2847.63	-186.643	0.000328373	0.000470639	0.000575835	0.00059226	0.12968	3.03676	5.38982	2.45508	1.17651	10	10	10	10	10	10	10	10	10	10	8.37402	34.5824	116.936	41.2289	30.3722	47.0319	49.4757	146.218	2.78858	0.1690084	8.272924	0.7672992
2030	-3026.59	-2847.15	-179.436	0.000192	0.000319048	0.000745579	0.000691816	0.05379282	0.947561	2.88924	2.6811	0.803975	10	10	10	10	10	10	10	10	10	10	12.6814	45.2617	59.9076	136.587	105.085	102.813	117.516	34.8975	2.61466	0.1090363	8.272924	0.4933477
2040	-3045.59	-2850.66	-194.934	0.000283049	0.000343508	0.000599283	0.000956719	0.06747117	2.73023	3.28073	1.34906	1.70087	10	10	10	10	10	10	10	10	10	10	63.255	35.1868	45.8542	15.8509	192.141	60.2882	138.379	39.3171	5.28189	0.09344724	8.272924	0.7220242
2050	-3037.83	-2842.99	-194.841	0.000184253	0.000315056	0.000889312	0.00070678	0.0623437	2.57068	1.77124	1.09045	2.20699	10	10	10	10	10	10	10	10	10	10	37.3692	17.1744	34.2158	129.352	70.6667	54.2568	196.531	13.0563	6.13462	0.1326172	8.272924	0.4701028
2060	-3035.57	-2845.54	-190.025	0.000134304	0.000678236	0.000722909	0.000658608	0.04564979	2.75349	2.76038	2.19205	1.51374	10	10	10	10	10	10	10	10	10	10	33.1722	77.8258	46.4539	90.9939	146.336	139.371	23.4421	175.833	6.76333	0.1255927	8.272924	0.3634749
2070	-3051.27	-2855.03	-196.248	0.000287673	0.000515677	0.000412972	0.000466835	0.005398361	1.49567	2.32025	0.53945	1.83525	10	10	10	10	10	10	10	10	10	10	87.4443	9.08409	27.0007	25.401	26.5629	284.901	138.259	43.0222	8.07626	0.01291888	8.272924	0.417866
2080	-3038.23	-2846.17	-192.066	0.000343956	0.000417049	0.000466244	0.00073402	0.001425048	4.47078	6.22008	2.3946	1.52656	10	10	10	10	10	10	10	10	10	10	86.6568	12.4148	6.01152	36.6711	117.522	77.5097	642.912	145.85	4.05581	0.002851505	8.272924	0.4997529
2090	-3028.78	-2846.55	-182.234	0.000187771	0.000512973	0.000947217	0.000829009	0.445049	1.01794	2.73814	0.937387	1.80477	10	10	10	10	10	10	10	10	10	10	59.3324	1.6181	49.7968	105.282	476.24	327.021	50.6086	220.617	4.73935	0.5288277	8.272924	0.8415765
2100	-3024.03	-2851.42	-172.615	0.000243106	0.000415804	0.00117667	0.000705585	0.2859841	2.7569	6.19609	0.554602	2.05269	10	10	10	10	10	10	10	10	10	10	183.203	1.63953	48.7123	277.972	101.358	79.2046	63.7519	365.802	4.15625	0.4595928	8.272924	0.6222554
2110	-3025.07	-2846.94	-178.136	0.000141773	0.000385467	0.000780177	0.000826831	0.1458259	1.28341	3.7561	2.28501	1.58126	10	10	10	10	10	10	10	10	10	10	75.7993	2.37207	97.9753	28.9181	5.50228	172.259	209.439	21.1506	4.48577	0.2490977	8.272924	0.5854168
2120	-3027.53	-2840.09	-187.439	0.000226213	0.000609564	0.000954431	0.000893666	0.8929752	1.84285	2.99997	1.36344	1.84951	10	10	10	10	10	10	10	10	10	10	96.4864	28.5748	334.74	44.3599	15.5631	24.7945	165.409	123.708	3.95295	0.6217534	8.272924	1.436221
2130	-3032.41	-2845.88	-186.539	0.000226314	0.000563264	0.00100573	0.000749149	0.4686377	1.54634	4.78432	3.1512	1.24542	10	10	10	10	10	10	10	10	10	10	22.347	7.73156	98.7596	216.993	277.951	164.452	26.3194	97.5443	4.82253	0.4977808	8.272924	0.941454
2140	-3028.9	-2845.9	-182.991	0.000229586	0.000413345	0.000645264	0.000989659	0.06424007	2.52871	3.02047	1.52132	1.61008	10	10	10	10	10	10	10	10	10	10	96.8673	92.8083	52.4111	35.6183	98.1356	263.086	54.1782	4.64748	4.91452	0.1439284	8.272924	0.4463336
2150	-3028.83	-2852.99	-175.838	0.000240145	0.000629923	0.000968081	0.000901239	0.1606326	1.47433	3.69234	1.96882	0.755603	10	10	10	10	10	10	10	10	10	10	25.2511	53.3336	151.282	239.209	62.9644	15.5506	52.7724	4.08073	1.82807	0.3425756	8.272924	0.4688969
2160	-3019.16	-2836.47	-182.696	0.000266699	0.00062355	0.00050051	0.000984828	0.9200052	2.35638	2.60061	1.14928	1.64468	10	10	10	10	10	10	10	10	10	10	439.666	72.832	6.95692	18.508	129.596	17.3513	88.6264	10.7117	5.02716	0.7817447	8.272924	1.176861
2170	-3029.28	-2844.18	-185.102	0.000115672	0.000525875	0.00128334	0.000725116	0.3492944	1.20438	4.11233	1.53129	2.40641	10	10	10	10	10	10	10	10	10	10	234.098	43.4089	11.3239	19.7274	291.611	182.373	84.8697	174.509	3.27143	0.4899048	8.272924	0.7129843
2180	-3018.24	-2843.92	-174.325	0.000257843	0.000640034	0.000782171	0.000975169	0.3055781	0.91849	4.15323	1.02251	1.00411	10	10	10	10	10	10	10	10	10	10	31.8816	185.65	4.95977	34.8361	119.438	89.6427	139.939	222.54	4.43603	0.3695072	8.272924	0.8269882
2190	-3020.79	-2845.04	-175.743	0.000220978	0.00100245	0.000508511	0.000818251	0.2668365	0.861585	3.28116	0.792229	1.56606	10	10	10	10	10	10	10	10	10	10	520.312	69.9532	3.41076	277.261	23.0111	272.211	72.3057	16.5198	3.34412	0.4093082	8.272924	0.6519207
2200	-3030.14	-2846.9	-183.24	0.000261063	0.000569281	0.00109385	0.00096334	0.006536868	3.31205	1.30678	1.59627	3.13701	10	10	10	10	10	10	10	10	10	10	85.9209	68.7569	8.10169	30.9868	96.6318	12.3823	12.9259	94.6837	4.06416	0.01352738	8.272924	0.4832325
2210	-3015.54	-2839.88	-175.659	0.000193951	0.000798524	0.000896398	0.000989114	0.1384113	2.58651	2.4056	2.95138	1.6545	10	10	10	10	10	10	10	10	10	10	31.3885	152.586	5.21902	103.028	40.6498	29.0131	42.3029	95.1398	5.07601	0.3093351	8.272924	0.4474479
2220	-3013.77	-2843.5	-170.27	0.000172411	0.000711554	0.000668546	0.00117127	0.1158967	2.39302	2.4368	1.1031	0.895443	10	10	10	10	10	10	10	10	10	10	316.952	261.864	10.4302	55.5854	39.2254	101.283	372.124	28.7453	2.95735	0.2265626	8.272924	0.5115438
2230	-3035.42	-2848.89	-186.525	0.000313739	0.000423713	0.00110826	0.000907821	0.4641361	1.86287	2.89085	1.14288	1.30005	10	10	10	10	10	10	10	10	10	10	22.0849	137.363	6.90871	328.559	155.968	136.931	158.858	139.601	5.76716	0.5267834	8.272924	0.8810759
2240	-3028.08	-2844.24	-183.845	0.000319741	0.000234425	0.000533398	0.001212	0.4144025	1.0559	3.13729	2.81918	1.02193	10	10	10	10	10	10	10	10	10	10	114.377	73.1808	4.58256	30.519	45.239	63.0897	428.626	88.0243	14.9373	0.4835374	8.272924	0.8570226
2250	-3012.91	-2842.45	-170.464	0.000395662	0.000647994	0.000606633	0.00103895	1.273734	1.13229	1.84786	3.18292	0.963202	10	10	10	10	10	10	10	10	10	10	103.13	76.6449	2.49692	66.8158	75.037	23.7674	227.28	49.7823	4.46905	0.6913095	8.272924	1.842495
2260	-3012.56	-2836.76	-175.799	0.000210917	0.000512259	0.000703391	0.00111081	0.01876279	4.08053	4.65226	2.21737	1.07101	10	10	10	10	10	10	10	10	10	10	76.9729	14.2371	3.42514	416.333	28.8045	63.2993	67.4672	189.519	5.33405	0.02778823	8.272924	0.6752064
2270	-3015.62	-2840.74	-174.877	0.00020193	0.000364504	0.000732947	0.00108404	0.2244916	3.75291	4.11352	2.02503	1.03638	10	10	10	10	10	10	10	10	10	10	59.6542	129.747	4.66312	12.4453	50.5254	212.747	123.27	445.775	1.89367	0.303762	8.272924	0.7390378
2280	-3003.91	-2844.41	-159.501	0.000270162	0.0008787	0.000922764	0.00117107	0.4096041	1.47212	4.96594	1.71299	1.15006	10	10	10	10	10	10	10	10	10	10	26.4353	43.7951	3.75824	24.1666	140.74	69.8594	103.321	173.524	2.08867	0.5174156	8.272924	0.7916346
2290	-3023.81	-2843.45	-180.359	0.00023296	0.000499776	0.000899591	0.00122633	0.1141208	2.59253	2.01603	1.87864	0.940605	10	10	10	10	10	10	10	10	10	10	10.2237	88.3992	5.97941	143.12	187.324	6.3155	248.546	10.2522	3.89013	0.3966237	8.272924	0.2877306
2300	-3010.03	-2839.93	-170.095	0.000279648	0.000745196	0.000964773	0.0010832	0.4212083	1.98655	5.05608	4.44508	1.0316	10	10	10	10	10	10	10	10	10	10	31.2419	29.0242	4.42492	114.77	116.212	153.561	116.824	72.6488	2.64724	0.5423711	8.272924	0.7766054
2310	-3020.55	-2849.32	-171.232	0.000136406	0.00060825	0.000966665	0.00112979	0.1500304	1.54255	3.18976	2.96309	1.5701	10	10	10	10	10	10	10	10	10	10	3.33211	240.733	173.18	29.6815	338.101	179.474	28.1259	107.758	2.7614	0.2703566	8.272924	0.5549353
2320	-3004.69	-2844.27	-160.425	0.00034051	0.000571218	0.00076027	0.000845512	0.1449589	0.800565	3.04682	2.29586	1.06902	10	10	10	10	10	10	10	10	10	10	4.02504	19.0263	36.4211	55.4909	16.3479	61.8299	9.9487	53.5189	1.96988	0.2963963	8.272924	0.4890712
2330	-3022.31	-2848.73	-173.58	0.000496222	0.000669644	0.000844468	0.00146065	0.1556828	1.47079	3.75713	2.36166	1.16981	10	10	10	10	10	10	10	10	10	10	2.96175	21.2177	10.6627	37.2845	104.716	9.2789	7.46074	23.7747	6.45301	0.3053642	8.272924	0.5098267
2340	-3019.9	-2848.32	-171.589	0.000276308	0.000888067	0.000774209	0.00122616	0.09614254	1.85123	3.56931	2.72888	1.24532	10	10	10	10	10	10	10	10	10	10	126.417	232.728	9.38853	13.6495	179.131	23.2833	7.08594	185.914	1.56428	0.1751301	8.272924	0.5489779
2350	-3011.22	-2836.73	-174.493	0.000172509	0.000913321	0.000718692	0.00109635	1.356647	2.6669	3.91668	1.69391	1.35664	10	10	10	10	10	10	10	10	10	10	55.7848	40.3868	4.69647	9.1652	21.9454	123.849	462.327	10.6278	2.11971	0.9118798	8.272924	1.487748
2360	-2985.18	-2836.31	-148.868	0.00030295	0.000722595	0.000902166	0.0012812	0.1806564	2.42799	3.12878	1.23659	1.23964	10	10	10	10	10	10	10	10	10	10	76.4173	26.839	2.89693	98.385	59.9328	7.85063	69.8215	41.3126	2.12266	0.2795667	8.272924	0.6462014
2370	-3000.37	-2842.33	-158.036	0.000259016	0.00069638	0.00106096	0.00130478	0.1523446	1.80197	3.80475	2.89736	1.50795	10	10	10	10	10	10	10	10	10	10	28.6255	5.37135	2.64656	230.978	121.102	81.6035	296.208	68.3604	2.31775	0.2907868	8.272924	0.5239049
2380	-2999.76	-2846.74	-153.021	0.000358396	0.000733586	0.00062717	0.00131531	0.5549159	2.54398	3.53786	2.35327	1.04658	10	10	10	10	10	10	10	10	10	10	8.60345	96.3725	3.10824	169.093	177.166	70.335	130.286	378.668	1.44573	0.7046786	8.272924	0.7874738
2390	-2998.7	-2844.45	-154.252	0.000220075	0.000758709	0.000872843	0.00118517	0.65199	1.33893	3.24975	2.41269	1.18576	10	10	10	10	10	10	10	10	10	10	3.01347	448.675	2.56088	83.6649	110.877	12.001	452.404	36.4018	1.76228	0.6393043	8.272924	1.019843
2400	-3005.42	-2844.05	-161.368	0.000308784	0.00103729	0.000874354	0.0012776	0.8558548	2.71851	2.37559	1.4377	1.02312	10	10	10	10	10	10	10	10	10	10	22.8777	141.072	3.13218	45.0513	79.3863	7.41897	15.6575	79.1908	2.31577	0.6658917	8.272924	1.285276
2410	-3012.47	-2853.95	-158.523	0.000292914	0.000585726	0.00136551	0.00133718	0.06291664	4.16781	2.06438	1.34668	0.796973	10	10	10	10	10	10	10	10	10	10	185.54	121.015	3.72277	43.7446	115.693	27.493	54.2492	17.6367	2.29611	0.1083662	8.272924	0.5805931
2420	-2990.61	-2838.63	-151.977	0.000390809	0.000431744	0.000742458	0.00114727	0.05737762	2.51031	5.02697	3.06311	2.12433	10	10	10	10	10	10	10	10	10	10	107.967	6.63975	1.70319	106.901	9.12561	142.529	37.3221	134.552	1.62693	0.1230859	8.272924	0.4661592
2430	-3001.42	-2841.83	-159.591	0.000313621	0.000575123	0.000601016	0.0013291	0.3710286	2.77734	3.47301	1.99445	1.52213	10	10	10	10	10	10	10	10	10	10	117.271	3.52846	6.25748	126.306	44.1742	154.092	213.569	5.70945	1.6081	0.5797653	8.272924	0.6399634
2440	-3017.48	-2841.74	-175.742	0.000375221	0.00057146	0.000764082	0.00106992	0.02636312	4.45565	2.74514	0.874023	1.2582	10	10	10	10	10	10	10	10	10	10	87.6485	6.08361	12.8362	116.969	224.064	41.6194	687.057	11.2365	2.67605	0.05842487	8.272924	0.4512312
2450	-3005.3	-2848.44	-156.864	0.000323458	0.000503633	0.000734044	0.000988037	0.5064912	1.22425	1.98455	1.27214	1.1123	10	10	10	10	10	10	10	10	10	10	49.378	72.1482	8.78555	5.79646	263.819	60.8219	51.3655	23.9267	1.74222	0.7827893	8.272924	0.6470339
2460	-3005.64	-2848.44	-157.2	0.000287535	0.000633192	0.000588294	0.000862161	0.04914349	0.949583	3.93009	1.68471	1.24947	10	10	10	10	10	10	10	10	10	10	54.167	89.6008	6.76779	34.321	408.858	69.5667	224.182	48.5263	2.27252	0.09528753	8.272924	0.5157389
2470	-3013.81	-2844.63	-169.182	0.000445377	0.000531372	0.001118	0.0010801	0.3086805	1.68261	1.88478	2.37217	1.78817	10	10	10	10	10	10	10	10	10	10	173.107	39.7363	6.10634	10.0064	240.781	127.161	255.048	45.9065	3.43041	0.3927735	8.272924	0.7858995
2480	-3006.3	-2835.8	-170.505	0.00030032	0.000427845	0.00111907	0.00114345	0.105252	2.22192	7.25721	1.8818	1.28202	10	10	10	10	10	10	10	10	10	10	134.694	263.557	11.1105	200.109	108.746	44.3424	45.2131	68.4708	1.77818	0.2411157	8.272924	0.4365206
2490	-3014.08	-2842.11	-171.974	0.000196404	0.000669341	0.000794527	0.000913076	0.5425996	1.63424	4.28405	1.54568	1.04141	10	10	10	10	10	10	10	10	10	10	71.5958	348.88	11.019	226.603	287.485	211.16	160.045	49.1236	2.82372	0.6148657	8.272924	0.8824685
2500	-3014.08	-2843.22	-170.865	0.000244227	0.000440872	0.000811023	0.00118258	0.6601498	0.571342	2.13946	1.48159	1.61318	10	10	10	10	10	10	10	10	10	10	24.3461	85.4299	9.42491	192.995	35.0755	20.9271	53.0198	44.8151	3.85821	0.6351315	8.272924	1.039391
2510	-3020.78	-2845.29	-175.489	0.000334905	0.000434064	0.000627312	0.0011825	0.005296843	2.24301	1.43721	1.58326	1.70887	10	10	10	10	10	10	10	10	10	10	10.7799	53.3675	5.6397	24.6904	89.0135	161.741	13.5128	53.5327	5.87652	0.01189866	8.272924	0.4451632
2520	-3024.65	-2845	-179.645	0.000154011	0.000318237	0.000705751	0.000907007	0.2690866	2.40792	8.97693	1.94169	1.44802	10	10	10	10	10	10	10	10	10	10	156.114	94.0357	6.7639	319.152	38.7182	417.42	10.2857	263.855	2.26758	0.435757	8.272924	0.6175152
2530	-3020.83	-2844.61	-176.223	0.000187753	0.000528546	0.000786593	0.00118278	0.2225704	1.20459	2.54047	3.26395	1.56298	10	10	10	10	10	10	10	10	10	10	57.893	59.055	13.2144	131.207	146.181	123.973	293.669	8.37006	3.21304	0.4561864	8.272924	0.4878935
2540	-3015.83	-2850.1	-165.732	0.000305079	0.000440973	0.000943194	0.000963106	0.06151804	2.05593	2.94397	2.62114	1.02729	10	10	10	10	10	10	10	10	10	10	168.47	250.998	4.29395	90.6203	53.6371	62.8062	78.0461	108.701	2.07479	0.1074601	8.272924	0.5724734
2550	-2996.45	-2841.86	-154.595	0.000280749	0.000475965	0.00131252	0.000891965	0.04817495	4.99138	2.62578	1.73991	1.25991	10	10	10	10	10	10	10	10	10	10	154.102	127.529	2.43856	40.8253	24.1884	35.4832	102.83	105.715	3.32371	0.09461559	8.272924	0.5091651
2560	-3017.86	-2845.81	-172.052	0.000542933	0.00044073	0.000450663	0.00127717	0.1169764	1.59631	2.26878	2.45594	1.49132	10	10	10	10	10	10	10	10	10	10	67.1066	89.8503	3.1162	98.2961	105.17	13.7584	120.393	134.334	3.64151	0.2811335	8.272924	0.4160883
2570	-3001.96	-2838.08	-163.877	0.000298708	0.00067248	0.000805858	0.00148398	0.8747649	2.95193	2.41741	0.76082	1.48695	10	10	10	10	10	10	10	10	10	10	20.1198	131.644	1.86081	84.2528	94.2728	20.5172	15.4789	26.2433	4.04213	0.5986153	8.272924	1.461314
2580	-3011.21	-2846.98	-164.23	0.000365029	0.000535108	0.00114708	0.00138401	0.01592668	1.31632	3.13054	2.20035	1.59934	10	10	10	10	10	10	10	10	10	10	487.751	46.98	2.69092	13.5436	191.346	21.3894	19.0186	178.776	2.27564	0.03403731	8.272924	0.4679185
2590	-2987.15	-2843.44	-143.709	0.000346279	0.000702818	0.0012933	0.00150724	0.04054295	2.16282	3.62285	1.69545	1.4312	10	10	10	10	10	10	10	10	10	10	168.228	55.1881	2.57818	142.846	220.654	130.454	33.6847	357.939	1.20504	0.07139662	8.272924	0.5678553
2600	-3017.2	-2846.47	-170.735	0.000445966	0.000485166	0.00076062	0.0012133	0.6813486	0.933332	2.2213	2.82478	1.53028	10	10	10	10	10	10	10	10	10	10	202.533	137.774	77.7583	108.228	34.4789	7.20992	7.55585	64.3031	2.26857	0.5977407	8.272924	1.139873
2610	-3025.6	-2851.24	-174.356	0.000318435	0.000374911	0.00118184	0.00126871	0.03693952	2.08862	3.07109	1.6057	1.5838	10	10	10	10	10	10	10	10	10	10	49.3596	235.203	89.9077	328.923	23	107.217	8.49345	22.3989	2.16253	0.06510039	8.272924	0.5674239
2620	-3019.73	-2842.91	-176.822	0.000391618	0.000671956	0.000732493	0.00125259	0.08670599	3.72595	2.29033	2.03892	1.38909	10	10	10	10	10	10	10	10	10	10	23.8925	12.3867	32.964	29.9578	6.20504	181.641	11.174	172.786	2.19684	0.1372505	8.272924	0.6317351
2630	-3022.21	-2841.47	-180.736	0.000226219	0.000903043	0.00074695	0.00112402	1.063074	2.17093	2.20059	4.6491	1.83922	10	10	10	10	10	10	10	10	10	10	169.181	7.46365	159.758	34.7321	50.3535	178.413	13.017	160.637	1.64603	0.7595821	8.272924	1.399551
2640	-3007.71	-2842.5	-165.208	0.000464099	0.000702499	0.00134588	0.00108242	0.3314714	4.01734	3.17307	1.55288	1.50042	10	10	10	10	10	10	10	10	10	10	312.097	95.5201	110.435	101.942	100.646	96.388	4.66611	22.686	2.10737	0.4854394	8.272924	0.6828276
2650	-3004.35	-2840.68	-163.675	0.000234254	0.000968533	0.001028	0.00113	0.0160808	2.31014	7.19985	0.955009	1.05551	10	10	10	10	10	10	10	10	10	10	22.3031	41.2876	65.3952	67.2456	151.705	35.4485	6.18062	121.171	2.67874	0.04093188	8.272924	0.3928673
2660	-3029.74	-2846.15	-183.595	0.000309886	0.000408496	0.000561335	0.00103583	0.08849252	3.12599	2.30479	2.15997	1	10	10	10	10	10	10	10	10	10	10	91.532	26.7925	33.6025	77.996	32.09	147.447	5.65579	53.7171	7.28226	0.1359134	8.272924	0.6510947
2670	-3029.67	-2846.88	-182.796	0.000379613	0.000621156	0.00108712	0.00100879	0.1419298	1.80666	3.4616	1.16424	1.52292	10	10	10	10	10	10	10	10	10	10	45.1503	225.429	254.666	25.5155	128.374	341.854	11.3921	18.1042	2.9113	0.2189742	8.272924	0.6481574
2680	-3007.14	-2850.7	-156.444	0.000320875	0.000654786	0.000796558	0.00110912	0.2102644	5.27962	2.4289	1.85235	1.15914	10	10	10	10	10	10	10	10	10	10	161.449	63.5525	115.249	92.3001	3.37365	42.3644	3.15667	103.39	2.69713	0.3444662	8.272924	0.6104064
2690	-3017.44	-2852.79	-164.652	0.000135716	0.000450794	0.00079275	0.00105574	0.6607453	2.26312	1.11233	2.44979	1.67182	10	10	10	10	10	10	10	10	10	10	4.13057	45.0942	92.8903	79.6192	8.08603	97.8643	5.1238	278.886	2.17141	0.7204129	8.272924	0.9171758
2700	-3000.89	-2845.82	-155.075	0.000251906	0.000626559	0.000876813	0.0011276	0.02687722	2.23058	2.1966	1.38778	1.03661	10	10	10	10	10	10	10	10	10	10	63.3761	110.294	52.4085	37.0948	108.956	35.3087	2.88922	271.576	2.61242	0.05493752	8.272924	0.4892325
2710	-3011.22	-2840.39	-170.833	0.000361992	0.000818615	0.00074172	0.0011579	0.3562856	2.37044	4.9694	1.36655	1.51109	10	10	10	10	10	10	10	10	10	10	80.6161	136.353	156.562	335.647	257.88	170.444	2.64873	306.134	2.37396	0.4193224	8.272924	0.8496698
2720	-3006.15	-2842.4	-163.75	0.000452317	0.00043742	0.000726073	0.00107655	0.1742985	1.00386	3.42015	1.0384	1.3179	10	10	10	10	10	10	10	10	10	10	154.065	44.1325	42.8892	8.14358	165.508	65.1671	4.51661	85.0849	3.30288	0.3722126	8.272924	0.4682768
2730	-3017.1	-2840	-177.099	0.000296227	0.000316808	0.000816559	0.000968481	0.1588924	1.48489	2.17843	1.52508	1.31293	10	10	10	10	10	10	10	10	10	10	384.866	57.0678	139.357	519.48	88.6901	43.5716	6.04988	94.477	2.45045	0.3420837	8.272924	0.4644841
2740	-3020.71	-2846.89	-173.822	0.000190321	0.000806488	0.000688282	0.00144337	0.1281466	1.52282	6.01423	2.90748	1.40116	10	10	10	10	10	10	10	10	10	10	31.1042	122.807	206.398	250.106	88.1041	13.06	4.57542	91.699	3.99277	0.2772124	8.272924	0.4622687
